x, y,count,not,nand,and,orn,or,andn,nor,xor
11,2,9,0,0,0,0,0,0,0,0
12,2,9,0,0,0,0,0,0,0,0
13,2,9,0,0,0,0,0,0,0,0
14,2,9,0,0,0,0,0,0,0,0
15,2,9,0,0,0,0,0,0,0,0
16,2,9,0,0,0,0,0,0,0,0
17,2,9,0,0,0,0,0,0,0,0
18,2,9,0,0,0,0,0,0,0,0
19,2,9,0,0,0,0,0,0,0,0
20,2,9,0,0,0,0,0,0,0,0
21,2,9,0,0,0,0,0,0,0,0
22,2,9,0,0,0,0,0,0,0,0
23,2,9,0,0,0,0,0,0,0,0
24,2,9,0,0,0,0,0,0,0,0
25,2,9,0,0,0,0,0,0,0,0
26,2,9,0,0,0,0,0,0,0,0
27,2,9,0,0,0,0,0,0,0,0
28,2,9,0,0,0,0,0,0,0,0
29,2,9,0,0,0,0,0,0,0,0
30,2,9,0,0,0,0,0,0,0,0
31,2,9,0,0,0,0,0,0,0,0
32,2,9,0,0,0,0,0,0,0,0
33,2,9,0,0,0,0,0,0,0,0
34,2,9,0,0,0,0,0,0,0,0
35,2,9,0,0,0,0,0,0,0,0
36,2,9,0,0,0,0,0,0,0,0
37,2,9,0,0,0,0,0,0,0,0
38,2,9,0,0,0,0,0,0,0,0
39,2,9,0,0,0,0,0,0,0,0
40,2,9,0,0,0,0,0,0,0,0
41,2,9,0,0,0,0,0,0,0,0
42,2,9,0,0,0,0,0,0,0,0
43,2,9,0,0,0,0,0,0,0,0
44,2,9,0,0,0,0,0,0,0,0
45,2,9,0,0,0,0,0,0,0,0
46,2,9,0,0,0,0,0,0,0,0
47,2,9,0,0,0,0,0,0,0,0
48,2,9,0,0,0,0,0,0,0,0
49,2,9,0,0,0,0,0,0,0,0
50,2,9,0,0,0,0,0,0,0,0
51,2,9,0,0,0,0,0,0,0,0
52,2,9,0,0,0,0,0,0,0,0
53,2,9,0,0,0,0,0,0,0,0
54,2,9,0,0,0,0,0,0,0,0
55,2,9,0,0,0,0,0,0,0,0
56,2,9,0,0,0,0,0,0,0,0
57,2,9,0,0,0,0,0,0,0,0
58,2,9,0,0,0,0,0,0,0,0
59,2,9,0,0,0,0,0,0,0,0
0,3,9,0,0,0,0,0,0,0,0
1,3,9,0,0,0,0,0,0,0,0
2,3,9,0,0,0,0,0,0,0,0
3,3,9,0,0,0,0,0,0,0,0
4,3,9,0,0,0,0,0,0,0,0
5,3,9,0,0,0,0,0,0,0,0
6,3,9,0,0,0,0,0,0,0,0
7,3,9,0,0,0,0,0,0,0,0
8,3,9,0,0,0,0,0,0,0,0
9,3,9,0,0,0,0,0,0,0,0
10,3,9,0,0,0,0,0,0,0,0
11,3,9,0,0,0,0,0,0,0,0
12,3,9,0,0,0,0,0,0,0,0
13,3,9,0,0,0,0,0,0,0,0
14,3,9,0,0,0,0,0,0,0,0
15,3,9,0,0,0,0,0,0,0,0
16,3,9,0,0,0,0,0,0,0,0
17,3,9,0,0,0,0,0,0,0,0
18,3,9,0,0,0,0,0,0,0,0
19,3,9,0,0,0,0,0,0,0,0
20,3,9,0,0,0,0,0,0,0,0
21,3,9,0,0,0,0,0,0,0,0
22,3,9,0,0,0,0,0,0,0,0
23,3,9,0,0,0,0,0,0,0,0
24,3,9,0,0,0,0,0,0,0,0
25,3,9,0,0,0,0,0,0,0,0
26,3,9,0,0,0,0,0,0,0,0
27,3,9,0,0,0,0,0,0,0,0
28,3,9,0,0,0,0,0,0,0,0
29,3,9,0,0,0,0,0,0,0,0
30,3,9,0,0,0,0,0,0,0,0
31,3,9,0,0,0,0,0,0,0,0
32,3,9,0,0,0,0,0,0,0,0
33,3,9,0,0,0,0,0,0,0,0
34,3,9,0,0,0,0,0,0,0,0
35,3,9,0,0,0,0,0,0,0,0
36,3,9,0,0,0,0,0,0,0,0
37,3,9,0,0,0,0,0,0,0,0
38,3,9,0,0,0,0,0,0,0,0
39,3,9,0,0,0,0,0,0,0,0
40,3,9,0,0,0,0,0,0,0,0
41,3,9,0,0,0,0,0,0,0,0
42,3,9,0,0,0,0,0,0,0,0
43,3,9,0,0,0,0,0,0,0,0
44,3,9,0,0,0,0,0,0,0,0
45,3,9,0,0,0,0,0,0,0,0
46,3,9,0,0,0,0,0,0,0,0
47,3,9,0,0,0,0,0,0,0,0
48,3,9,0,0,0,0,0,0,0,0
49,3,9,0,0,0,0,0,0,0,0
50,3,9,0,0,0,0,0,0,0,0
51,3,9,0,0,0,0,0,0,0,0
52,3,9,0,0,0,0,0,0,0,0
53,3,9,0,0,0,0,0,0,0,0
54,3,9,0,0,0,0,0,0,0,0
55,3,9,0,0,0,0,0,0,0,0
56,3,9,0,0,0,0,0,0,0,0
57,3,9,0,0,0,0,0,0,0,0
58,3,9,0,0,0,0,0,0,0,0
59,3,9,0,0,0,0,0,0,0,0
0,4,9,0,0,0,0,0,0,0,0
1,4,9,0,0,0,0,0,0,0,0
2,4,9,0,0,0,0,0,0,0,0
3,4,9,0,0,0,0,0,0,0,0
4,4,9,0,0,0,0,0,0,0,0
5,4,9,0,0,0,0,0,0,0,0
6,4,9,0,0,0,0,0,0,0,0
7,4,9,0,0,0,0,0,0,0,0
8,4,9,0,0,0,0,0,0,0,0
9,4,9,0,0,0,0,0,0,0,0
10,4,9,0,0,0,0,0,0,0,0
11,4,9,0,0,0,0,0,0,0,0
12,4,9,0,0,0,0,0,0,0,0
13,4,9,0,0,0,0,0,0,0,0
14,4,9,0,0,0,0,0,0,0,0
15,4,9,0,0,0,0,0,0,0,0
16,4,9,0,0,0,0,0,0,0,0
17,4,9,0,0,0,0,0,0,0,0
18,4,9,0,0,0,0,0,0,0,0
19,4,9,0,0,0,0,0,0,0,0
20,4,9,0,0,0,0,0,0,0,0
21,4,9,0,0,0,0,0,0,0,0
22,4,9,0,0,0,0,0,0,0,0
23,4,9,0,0,0,0,0,0,0,0
24,4,9,0,0,0,0,0,0,0,0
25,4,9,0,0,0,0,0,0,0,0
26,4,9,0,0,0,0,0,0,0,0
27,4,9,0,0,0,0,0,0,0,0
28,4,9,0,0,0,0,0,0,0,0
29,4,9,0,0,0,0,0,0,0,0
30,4,9,0,0,0,0,0,0,0,0
31,4,9,0,0,0,0,0,0,0,0
32,4,9,0,0,0,0,0,0,0,0
33,4,9,0,0,0,0,0,0,0,0
34,4,9,0,0,0,0,0,0,0,0
35,4,9,0,0,0,0,0,0,0,0
36,4,9,0,0,0,0,0,0,0,0
37,4,9,0,0,0,0,0,0,0,0
38,4,9,0,0,0,0,0,0,0,0
39,4,9,0,0,0,0,0,0,0,0
40,4,9,0,0,0,0,0,0,0,0
41,4,9,0,0,0,0,0,0,0,0
42,4,9,0,0,0,0,0,0,0,0
43,4,9,0,0,0,0,0,0,0,0
44,4,9,0,0,0,0,0,0,0,0
45,4,9,0,0,0,0,0,0,0,0
46,4,9,0,0,0,0,0,0,0,0
47,4,9,0,0,0,0,0,0,0,0
48,4,9,0,0,0,0,0,0,0,0
49,4,9,0,0,0,0,0,0,0,0
50,4,9,0,0,0,0,0,0,0,0
51,4,9,0,0,0,0,0,0,0,0
52,4,9,0,0,0,0,0,0,0,0
53,4,9,0,0,0,0,0,0,0,0
54,4,9,0,0,0,0,0,0,0,0
55,4,9,0,0,0,0,0,0,0,0
56,4,9,0,0,0,0,0,0,0,0
57,4,9,0,0,0,0,0,0,0,0
58,4,9,0,0,0,0,0,0,0,0
59,4,9,0,0,0,0,0,0,0,0
0,5,9,0,0,0,0,0,0,0,0
1,5,9,0,0,0,0,0,0,0,0
2,5,9,0,0,0,0,0,0,0,0
3,5,9,0,0,0,0,0,0,0,0
4,5,9,0,0,0,0,0,0,0,0
5,5,9,0,0,0,0,0,0,0,0
6,5,9,0,0,0,0,0,0,0,0
7,5,9,0,0,0,0,0,0,0,0
8,5,9,0,0,0,0,0,0,0,0
9,5,9,0,0,0,0,0,0,0,0
10,5,9,0,0,0,0,0,0,0,0
11,5,9,0,0,0,0,0,0,0,0
12,5,9,0,0,0,0,0,0,0,0
13,5,9,0,0,0,0,0,0,0,0
14,5,9,0,0,0,0,0,0,0,0
15,5,9,0,0,0,0,0,0,0,0
16,5,9,0,0,0,0,0,0,0,0
17,5,9,0,0,0,0,0,0,0,0
18,5,9,0,0,0,0,0,0,0,0
19,5,9,0,0,0,0,0,0,0,0
20,5,9,0,0,0,0,0,0,0,0
21,5,9,0,0,0,0,0,0,0,0
22,5,9,0,0,0,0,0,0,0,0
23,5,9,0,0,0,0,0,0,0,0
24,5,9,0,0,0,0,0,0,0,0
25,5,9,0,0,0,0,0,0,0,0
26,5,9,0,0,0,0,0,0,0,0
27,5,9,0,0,0,0,0,0,0,0
28,5,9,0,0,0,0,0,0,0,0
29,5,9,0,0,0,0,0,0,0,0
30,5,9,0,0,0,0,0,0,0,0
31,5,9,0,0,0,0,0,0,0,0
32,5,9,0,0,0,0,0,0,0,0
33,5,9,0,0,0,0,0,0,0,0
34,5,9,0,0,0,0,0,0,0,0
35,5,9,0,0,0,0,0,0,0,0
36,5,9,0,0,0,0,0,0,0,0
37,5,9,0,0,0,0,0,0,0,0
38,5,9,0,0,0,0,0,0,0,0
39,5,9,0,0,0,0,0,0,0,0
40,5,9,0,0,0,0,0,0,0,0
41,5,9,0,0,0,0,0,0,0,0
42,5,9,0,0,0,0,0,0,0,0
43,5,9,0,0,0,0,0,0,0,0
44,5,9,0,0,0,0,0,0,0,0
45,5,9,0,0,0,0,0,0,0,0
46,5,9,0,0,0,0,0,0,0,0
47,5,9,0,0,0,0,0,0,0,0
48,5,9,0,0,0,0,0,0,0,0
49,5,9,0,0,0,0,0,0,0,0
50,5,9,0,0,0,0,0,0,0,0
51,5,9,0,0,0,0,0,0,0,0
52,5,9,0,0,0,0,0,0,0,0
53,5,9,0,0,0,0,0,0,0,0
54,5,9,0,0,0,0,0,0,0,0
55,5,9,0,0,0,0,0,0,0,0
56,5,9,0,0,0,0,0,0,0,0
57,5,9,0,0,0,0,0,0,0,0
58,5,9,0,0,0,0,0,0,0,0
59,5,9,0,0,0,0,0,0,0,0
0,6,9,0,0,0,0,0,0,0,0
1,6,9,0,0,0,0,0,0,0,0
2,6,9,0,0,0,0,0,0,0,0
3,6,9,0,0,0,0,0,0,0,0
4,6,9,0,0,0,0,0,0,0,0
5,6,9,0,0,0,0,0,0,0,0
6,6,9,0,0,0,0,0,0,0,0
7,6,9,0,0,0,0,0,0,0,0
8,6,9,0,0,0,0,0,0,0,0
9,6,9,0,0,0,0,0,0,0,0
10,6,9,0,0,0,0,0,0,0,0
11,6,9,0,0,0,0,0,0,0,0
12,6,9,0,0,0,0,0,0,0,0
13,6,9,0,0,0,0,0,0,0,0
14,6,9,0,0,0,0,0,0,0,0
15,6,9,0,0,0,0,0,0,0,0
16,6,9,0,0,0,0,0,0,0,0
17,6,9,0,0,0,0,0,0,0,0
18,6,9,0,0,0,0,0,0,0,0
19,6,9,0,0,0,0,0,0,0,0
20,6,9,0,0,0,0,0,0,0,0
21,6,9,0,0,0,0,0,0,0,0
22,6,9,0,0,0,0,0,0,0,0
23,6,9,0,0,0,0,0,0,0,0
24,6,9,0,0,0,0,0,0,0,0
25,6,9,0,0,0,0,0,0,0,0
26,6,9,0,0,0,0,0,0,0,0
27,6,9,0,0,0,0,0,0,0,0
28,6,9,0,0,0,0,0,0,0,0
29,6,9,0,0,0,0,0,0,0,0
30,6,9,0,0,0,0,0,0,0,0
31,6,9,0,0,0,0,0,0,0,0
32,6,9,0,0,0,0,0,0,0,0
33,6,9,0,0,0,0,0,0,0,0
34,6,9,0,0,0,0,0,0,0,0
35,6,9,0,0,0,0,0,0,0,0
36,6,9,0,0,0,0,0,0,0,0
37,6,9,0,0,0,0,0,0,0,0
38,6,9,0,0,0,0,0,0,0,0
39,6,9,0,0,0,0,0,0,0,0
40,6,9,0,0,0,0,0,0,0,0
41,6,9,0,0,0,0,0,0,0,0
42,6,9,0,0,0,0,0,0,0,0
43,6,9,0,0,0,0,0,0,0,0
44,6,9,0,0,0,0,0,0,0,0
45,6,9,0,0,0,0,0,0,0,0
46,6,9,0,0,0,0,0,0,0,0
47,6,9,0,0,0,0,0,0,0,0
48,6,9,0,0,0,0,0,0,0,0
49,6,9,0,0,0,0,0,0,0,0
50,6,9,0,0,0,0,0,0,0,0
51,6,9,0,0,0,0,0,0,0,0
52,6,9,0,0,0,0,0,0,0,0
53,6,9,0,0,0,0,0,0,0,0
54,6,9,0,0,0,0,0,0,0,0
55,6,9,0,0,0,0,0,0,0,0
56,6,9,0,0,0,0,0,0,0,0
57,6,9,0,0,0,0,0,0,0,0
58,6,9,0,0,0,0,0,0,0,0
59,6,9,0,0,0,0,0,0,0,0
0,7,9,0,0,0,0,0,0,0,0
1,7,9,0,0,0,0,0,0,0,0
2,7,9,0,0,0,0,0,0,0,0
3,7,9,0,0,0,0,0,0,0,0
4,7,9,0,0,0,0,0,0,0,0
5,7,9,0,0,0,0,0,0,0,0
6,7,9,0,0,0,0,0,0,0,0
7,7,9,0,0,0,0,0,0,0,0
8,7,9,0,0,0,0,0,0,0,0
9,7,9,0,0,0,0,0,0,0,0
10,7,9,0,0,0,0,0,0,0,0
11,7,9,0,0,0,0,0,0,0,0
12,7,9,0,0,0,0,0,0,0,0
13,7,9,0,0,0,0,0,0,0,0
14,7,9,0,0,0,0,0,0,0,0
15,7,9,0,0,0,0,0,0,0,0
16,7,9,0,0,0,0,0,0,0,0
17,7,9,0,0,0,0,0,0,0,0
18,7,9,0,0,0,0,0,0,0,0
19,7,9,0,0,0,0,0,0,0,0
20,7,9,0,0,0,0,0,0,0,0
21,7,9,0,0,0,0,0,0,0,0
22,7,9,0,0,0,0,0,0,0,0
23,7,9,0,0,0,0,0,0,0,0
24,7,9,0,0,0,0,0,0,0,0
25,7,9,0,0,0,0,0,0,0,0
26,7,9,0,0,0,0,0,0,0,0
27,7,9,0,0,0,0,0,0,0,0
28,7,9,0,0,0,0,0,0,0,0
29,7,9,0,0,0,0,0,0,0,0
30,7,9,0,0,0,0,0,0,0,0
31,7,9,0,0,0,0,0,0,0,0
32,7,9,0,0,0,0,0,0,0,0
33,7,9,0,0,0,0,0,0,0,0
34,7,9,0,0,0,0,0,0,0,0
35,7,9,0,0,0,0,0,0,0,0
36,7,9,0,0,0,0,0,0,0,0
37,7,9,0,0,0,0,0,0,0,0
38,7,9,0,0,0,0,0,0,0,0
39,7,9,0,0,0,0,0,0,0,0
40,7,9,0,0,0,0,0,0,0,0
41,7,9,0,0,0,0,0,0,0,0
42,7,9,0,0,0,0,0,0,0,0
43,7,9,0,0,0,0,0,0,0,0
44,7,9,0,0,0,0,0,0,0,0
45,7,9,0,0,0,0,0,0,0,0
46,7,9,0,0,0,0,0,0,0,0
47,7,9,0,0,0,0,0,0,0,0
48,7,9,0,0,0,0,0,0,0,0
49,7,9,0,0,0,0,0,0,0,0
50,7,9,0,0,0,0,0,0,0,0
51,7,9,0,0,0,0,0,0,0,0
52,7,9,0,0,0,0,0,0,0,0
53,7,9,0,0,0,0,0,0,0,0
54,7,9,0,0,0,0,0,0,0,0
55,7,9,0,0,0,0,0,0,0,0
56,7,9,0,0,0,0,0,0,0,0
57,7,9,0,0,0,0,0,0,0,0
58,7,9,0,0,0,0,0,0,0,0
59,7,9,0,0,0,0,0,0,0,0
0,8,9,0,0,0,0,0,0,0,0
1,8,9,0,0,0,0,0,0,0,0
2,8,9,0,0,0,0,0,0,0,0
3,8,9,0,0,0,0,0,0,0,0
4,8,9,0,0,0,0,0,0,0,0
5,8,9,0,0,0,0,0,0,0,0
6,8,9,0,0,0,0,0,0,0,0
7,8,9,0,0,0,0,0,0,0,0
8,8,9,0,0,0,0,0,0,0,0
9,8,9,0,0,0,0,0,0,0,0
10,8,9,0,0,0,0,0,0,0,0
11,8,9,0,0,0,0,0,0,0,0
12,8,9,0,0,0,0,0,0,0,0
13,8,9,0,0,0,0,0,0,0,0
14,8,9,0,0,0,0,0,0,0,0
15,8,9,0,0,0,0,0,0,0,0
16,8,9,0,0,0,0,0,0,0,0
17,8,9,0,0,0,0,0,0,0,0
18,8,9,0,0,0,0,0,0,0,0
19,8,9,0,0,0,0,0,0,0,0
20,8,9,0,0,0,0,0,0,0,0
21,8,9,0,0,0,0,0,0,0,0
22,8,9,0,0,0,0,0,0,0,0
23,8,9,0,0,0,0,0,0,0,0
24,8,9,0,0,0,0,0,0,0,0
25,8,9,0,0,0,0,0,0,0,0
26,8,9,0,0,0,0,0,0,0,0
27,8,9,0,0,0,0,0,0,0,0
28,8,9,0,0,0,0,0,0,0,0
29,8,9,0,0,0,0,0,0,0,0
30,8,9,0,0,0,0,0,0,0,0
31,8,9,0,0,0,0,0,0,0,0
32,8,9,0,0,0,0,0,0,0,0
33,8,9,0,0,0,0,0,0,0,0
34,8,9,0,0,0,0,0,0,0,0
35,8,9,0,0,0,0,0,0,0,0
36,8,9,0,0,0,0,0,0,0,0
37,8,9,0,0,0,0,0,0,0,0
38,8,9,0,0,0,0,0,0,0,0
39,8,9,0,0,0,0,0,0,0,0
40,8,9,0,0,0,0,0,0,0,0
41,8,9,0,0,0,0,0,0,0,0
42,8,9,0,0,0,0,0,0,0,0
43,8,9,0,0,0,0,0,0,0,0
44,8,9,0,0,0,0,0,0,0,0
45,8,9,0,0,0,0,0,0,0,0
46,8,9,0,0,0,0,0,0,0,0
47,8,9,0,0,0,0,0,0,0,0
48,8,9,0,0,0,0,0,0,0,0
49,8,9,0,0,0,0,0,0,0,0
50,8,9,0,0,0,0,0,0,0,0
51,8,9,0,0,0,0,0,0,0,0
52,8,9,0,0,0,0,0,0,0,0
53,8,9,0,0,0,0,0,0,0,0
54,8,9,0,0,0,0,0,0,0,0
55,8,9,0,0,0,0,0,0,0,0
56,8,9,0,0,0,0,0,0,0,0
57,8,9,0,0,0,0,0,0,0,0
58,8,9,0,0,0,0,0,0,0,0
59,8,9,0,0,0,0,0,0,0,0
0,9,9,0,0,0,0,0,0,0,0
1,9,9,0,0,0,0,0,0,0,0
2,9,9,0,0,0,0,0,0,0,0
3,9,9,0,0,0,0,0,0,0,0
4,9,9,0,0,0,0,0,0,0,0
5,9,9,0,0,0,0,0,0,0,0
6,9,9,0,0,0,0,0,0,0,0
7,9,9,0,0,0,0,0,0,0,0
8,9,9,0,0,0,0,0,0,0,0
9,9,9,0,0,0,0,0,0,0,0
10,9,9,0,0,0,0,0,0,0,0
11,9,9,0,0,0,0,0,0,0,0
12,9,9,0,0,0,0,0,0,0,0
13,9,9,0,0,0,0,0,0,0,0
14,9,9,0,0,0,0,0,0,0,0
15,9,9,0,0,0,0,0,0,0,0
16,9,9,0,0,0,0,0,0,0,0
17,9,9,0,0,0,0,0,0,0,0
18,9,9,0,0,0,0,0,0,0,0
19,9,9,0,0,0,0,0,0,0,0
20,9,9,0,0,0,0,0,0,0,0
21,9,9,0,0,0,0,0,0,0,0
22,9,9,0,0,0,0,0,0,0,0
23,9,9,0,0,0,0,0,0,0,0
24,9,9,0,0,0,0,0,0,0,0
25,9,9,0,0,0,0,0,0,0,0
26,9,9,0,0,0,0,0,0,0,0
27,9,9,0,0,0,0,0,0,0,0
28,9,9,0,0,0,0,0,0,0,0
29,9,9,0,0,0,0,0,0,0,0
30,9,9,0,0,0,0,0,0,0,0
31,9,9,0,0,0,0,0,0,0,0
32,9,9,0,0,0,0,0,0,0,0
33,9,9,0,0,0,0,0,0,0,0
34,9,9,0,0,0,0,0,0,0,0
35,9,9,0,0,0,0,0,0,0,0
36,9,9,0,0,0,0,0,0,0,0
37,9,9,0,0,0,0,0,0,0,0
38,9,9,0,0,0,0,0,0,0,0
39,9,9,0,0,0,0,0,0,0,0
40,9,9,0,0,0,0,0,0,0,0
41,9,9,0,0,0,0,0,0,0,0
42,9,9,0,0,0,0,0,0,0,0
43,9,9,0,0,0,0,0,0,0,0
44,9,9,0,0,0,0,0,0,0,0
45,9,9,0,0,0,0,0,0,0,0
46,9,9,0,0,0,0,0,0,0,0
47,9,9,0,0,0,0,0,0,0,0
48,9,9,0,0,0,0,0,0,0,0
49,9,9,0,0,0,0,0,0,0,0
50,9,9,0,0,0,0,0,0,0,0
51,9,9,0,0,0,0,0,0,0,0
52,9,9,0,0,0,0,0,0,0,0
53,9,9,0,0,0,0,0,0,0,0
54,9,9,0,0,0,0,0,0,0,0
55,9,9,0,0,0,0,0,0,0,0
56,9,9,0,0,0,0,0,0,0,0
57,9,9,0,0,0,0,0,0,0,0
58,9,9,0,0,0,0,0,0,0,0
59,9,9,0,0,0,0,0,0,0,0
0,10,9,0,0,0,0,0,0,0,0
1,10,9,0,0,0,0,0,0,0,0
2,10,9,0,0,0,0,0,0,0,0
3,10,9,0,0,0,0,0,0,0,0
4,10,9,0,0,0,0,0,0,0,0
5,10,9,0,0,0,0,0,0,0,0
6,10,9,0,0,0,0,0,0,0,0
7,10,9,0,0,0,0,0,0,0,0
8,10,9,0,0,0,0,0,0,0,0
9,10,9,0,0,0,0,0,0,0,0
10,10,9,0,0,0,0,0,0,0,0
11,10,9,0,0,0,0,0,0,0,0
12,10,9,0,0,0,0,0,0,0,0
13,10,9,0,0,0,0,0,0,0,0
14,10,9,0,0,0,0,0,0,0,0
15,10,9,0,0,0,0,0,0,0,0
16,10,9,0,0,0,0,0,0,0,0
17,10,9,0,0,0,0,0,0,0,0
18,10,9,0,0,0,0,0,0,0,0
19,10,9,0,0,0,0,0,0,0,0
20,10,9,0,0,0,0,0,0,0,0
21,10,9,0,0,0,0,0,0,0,0
22,10,9,0,0,0,0,0,0,0,0
23,10,9,0,0,0,0,0,0,0,0
24,10,9,0,0,0,0,0,0,0,0
25,10,9,0,0,0,0,0,0,0,0
26,10,9,0,0,0,0,0,0,0,0
27,10,9,0,0,0,0,0,0,0,0
28,10,9,0,0,0,0,0,0,0,0
29,10,9,0,0,0,0,0,0,0,0
30,10,9,0,0,0,0,0,0,0,0
31,10,9,0,0,0,0,0,0,0,0
32,10,9,0,0,0,0,0,0,0,0
